,headline,is_sarcastic
2047,Kavanaugh Sweating Bullets After Betting Life Savings On Being Confirmed To Supreme Court,1
2048,Senate Republicans Seek To Delay Kavanaugh Vote Until Accuser Properly Smeared,1
2049,Koch Brothers Furious Kavanaugh Never Disclosed That Nation Might Care About Sexual Abuse,1
2050,The Case For And Against Confirming Brett Kavanaugh,1
2051,Trump Unfairly Claims Credit For Rise In Economic Inequality That Occurred Under Obama’s Watch,1
2052,Obama Urges Young Voters To Ignore How Many Lousy Candidates Democratic Party Runs,1
2053,Kavanaugh Surprised Senate Not Questioning Fact He Never Went To Law School,1
2054,Kavanaugh Panicking After Botching Part Of Confirmation Where He Asked If He Rejects Satan,1
2055,John Kelly Relieved Trump So Fucking Stupid He’ll Believe Woodward Made Up Disparaging Quotes,1
2056,Kavanaugh Packing Gun At Congressional Hearing In Case Parkland Father Tries To Shake His Hand Again,1
2057,Trump Disapproval Rating Reaches All-Time None Of This Matters,1
2058,Ron DeSantis Clarifies That ‘Monkey’ Comment Was Intended As Subtle Enough Dog Whistle To Get Away With,1
2059,Ryan Zinke Calls For Legislation To Slow Down Destruction Of Wildlife So He Can Truly Savor Every Minute Of It,1
2060,Trump Revokes Puerto Rico Recovery Funds After Learning Hurricane Maria Had Fewer Survivors,1
2061,Republicans Outraged Over RedTube Censoring Of Conservative Voices,1
2062,New Ted Cruz Campaign Ad Features His Kids Begging For Beto O’Rourke To Be Their New Dad,1
2063,White House Flag Now Moving Minute To Minute To Indicate Trump’s Mood,1
2064,White House Releases Moving Statement Honoring Woman Who Called Obama An Arab In 2008,1
2065,GOP Leaders Demand Congressman Duncan Hunter’s Resignation After Discovering He Poor,1
2066,Sen. Hatch Says Trump Allegations Not Serious Enough That Scales Should Fall From Eyes Revealing What Madness We Have Begotten,1
2067,GOP Quick To Point Out That Michael Cohen Was Merely RNC’s Deputy Finance Chairman,1
2068,Mueller Immediately Regrets Coercing Michael Cohen To Flip On Trump After Having To Spend Time With Him,1
2069,Ingenious Political Analyst Points Out Irony Of Melania Trump Speaking Out Against Cyber Bullying When Her Husband Donald Trump,1
2070,Trump Accuses Voters Of Meddling In Midterms,1
2071,Secretary Of Education Reveals She’s Forced To Use Own Salary On Yacht Supplies,1
2072,Michael Cohen Relieved To Remember It Illegal To Charge Lawyer With Crime,1
2073,Trump Locked Out Of White House After Accidentally Revoking Own Security Clearance,1
2074,Senate Republicans Promise There Will Be Plenty Of Time To Review Kavanaugh Writings When They Become Law Of Land,1
2075,Omarosa Searches Through Tapes Of Everyone Else In White House Using N-Word For One Of Trump,1
2076,Q Forced To Resign From Department Of Agriculture For Improper Filing Of Expense Reports,1
2077,Giuliani Demands Mueller Wrap Up Investigation And Imprison President By September,1
2078,Shy Congressman Wishes Other Lawmakers Would Include Him In Their Crimes,1
2079,Stephen Miller Desperately Searching For Next Fix After High Of Detained Children Starts Wearing Off,1
2080,Rick Gates Fondly Recalls Manafort Finding Him As Hapless Street Urchin And Teaching Him How To Pickpocket,1
2081,Russian Orphans Devastated After Realizing Trump Tower Meeting Not About Getting Them Adopted,1
2082,Backpedaling Trump Claims Eldest Son Would Probably Be Fine Doing 5 To 10 Years In Prison,1
2083,White House Reporters Warn Huckabee Sanders She Harming America And It’s Selling Like Fucking Hotcakes,1
2084,Angolan War Criminal Called In As Character Witness To Manafort Fraud Trial,1
2085,Ivanka Trump Distraught After Learning Detained Migrant Children Completely Without Sewing Machines,1
2086,Sessions Vows To Protect All Deeply Held Religious Bigotry,1
2087,‘New York Times’ Publisher Reveals Asking Trump To Decrease Anti-Media Rhetoric Except Against Those Fuckers At ‘The Washington Post’ ,1
2088,White House Press Corps Wishes Show Of Solidarity Over Banned Reporter Could Be For Better News Organization Than CNN,1
2089,"Trump Vindicated After Rest Of Leaked Recording Reveals Him Urging Racial Reconciliation, Calling For Interfaith Dialogue, Condemning Gender Inequality",1
2090,Huckabee Sanders Claims Playing Cohen Tape Backward Reveals Hidden Message Exonerating Trump From All Wrongdoing,1
2091,Michael Cohen Promises More Damaging Recordings Of Trump Already Public,1
2092,Confused Mueller Reminds Nation Russia Investigation Wrapped Up Months Ago,1
2093,Senate Passes Bipartisan Resolution Preventing Themselves From Stopping Trump,1
2094,"FBI Reveals Maria Butina Traded Sex In Exchange For All 62,984,828 Votes Trump Received In 2016",1
2095,Paul Ryan Worried History May Judge Him Harshly For Failure To Confront Tyrannical Food Stamp Abusers,1
2096,Mueller Reveals Russia Investigation Just Elaborate Sting To Nail Clinton Child Sex-Slavery Ring ,1
2097,Senate Leaders Warn It Too Early To Discuss Trump,1
2098,World Wonders What Trump Has On United States That’s Forcing Nation To Keep Him In Power,1
2099,Supporters Praise Trump For Upholding Traditional American Value Of Supporting Murderous Dictators For Political Gain,1
2100,GOP Leaders Move Goalposts On Opposing Trump To Him Being Filmed Masturbating On U.S. Flag In Arlington Cemetery,1
2101,Poll Finds 97% Of Americans Don’t Know Who Donald Trump Is,1
2102,Kavanaugh Nomination Falters After Washington Post Publishes Shocking Editorial Claiming He Forgot Daughter’s Piano Recital,1
2103,Peter Strzok Summoned Before Congress Again For Texts Calling Trey Gowdy ‘A Pissy Little Shithead’,1
2104,Stressed-Out Paul Ryan Uses Cheat Day To Indulge In One Bipartisan Vote,1
2105,Tearful Trump Admits NATO Alliance Closest Thing To Friendship He’s Ever Had,1
2106,Trump Demands NATO Allies Match U.S. Commitment To Prioritizing Military Spending Over Healthcare,1
2107,How Will Justice Kennedy’s Retirement Affect The Supreme Court?,1
2108,Everything You Need To Know About The Supreme Court Upholding Trump's Travel Ban,1
2109,Exasperated Huckabee Sanders Reminds Press Corps That Children Under 14 Can’t Feel Pain,1
2110,Political Scientists Baffled By Trump’s Ability To End Something He Had No Control Over Just Days Ago,1
2111,Stephen Miller Furious At ProPublica For Only Releasing 7-Minute Recording Of Immigrant Children Sobbing,1
2112,Jeff Sessions Argues Family Separations Only Happening Because Current Law Doesn’t Allow Him To Strangle Immigrants With Bare Hands,1
2113,Laura Bush Publishes Courageous Op-Ed Calling For Imprisonment Of Whoever Created ICE,1
2114,Sessions Defends Separating Immigrant Families By Citing Senate Confirmation Vote,1
2115,President’s Lawyers Move To Discredit Michael Cohen By Pointing Out History Of Committing Crimes For Trump,1
2116,Kid Who Mowed White House Lawn To Flip On Trump,1
2117,Trump Touts Success Of Singapore Summit After Securing $10 Billion Trade Deal To Sell Nuclear Warheads To North Korea,1
2118,World Leaders Hope Singapore Summit Will Lead To North Korea Becoming Normal Impoverished Country They Don’t Have To Think About,1
2119,Giuliani Says Kim Jong-Un Begged Like A Has-Been-Politician-Turned-Hack-Attorney Trying To Get A Job At The White House,1
2120,Scott Pruitt Claims Misappropriated EPA Funds Would Have Only Been Wasted On Dumb Shit Like Clean Water,1
2121,Bill Clinton Still Waiting For Personal Apology From Monica Lewinsky For Using Power As Intern To Exploit Him Sexually,1
2122,Bill Clinton Admits That Knowing What He Knows Now He Would Have Still Preyed On Women,1
2123,Rudy Giuliani Lays Out Legal Framework That Would Keep Him On TV For Next Couple Years,1
2124,Supreme Court Rules Gay Rights Do Not Extend To Dessert,1
2125,Timeline Of The Republican Party,1
2126,Pollster Informs George H.W. Bush That Dying So Soon After Wife Would Really Boost Favorability Rating,1
2127,Devin Nunes Receives $4.5 Million From Donor On Condition He’ll Just Retire On It And Never Show His Face Again,1
2128,Other 193 Countries Begin Insulting Mike Pence In Hopes Of Avoiding Future Meetings With Trump,1
2129,Jared Kushner Excited To Finally Visit White House After Gaining Security Clearance,1
2130,Senate Intelligence Committee Confirms From Testimony That Donald Trump Jr. Has No Knowledge,1
2131,The Russian Probe: Year One Of Robert Mueller Somehow Resisting The Urge To Gouge Out His Own Eyes,1
2132,Supreme Court Votes 7-2 To Legalize All Worldly Vices,1
2133,Trump Fascinated By Israeli Cultural Tradition Of Mass Slaughter Of Protesters,1
2134,AT&T CEO Regrets Hiring Cohen Instead Of Just Dropping A Ton Of Cash At Trump International Hotel Like Everyone Else,1
2135,The Pros And Cons Of Civility In Politics,1
2136,New Don Blankenship Campaign Ad Touts Jobs Created In Wake Of Upper Big Branch Mining Disaster,1
2137,"‘I Was The One Who Slept With Stormy Daniels,’ Says Sonny Perdue In Desperate Attempt To Serve As Trump’s Fall Guy",1
2138,NY Gubernatorial Race: Andrew Cuomo vs. Cynthia Nixon,1
2139,Russian Lawyer Admits To Repeatedly Informing Kremlin Of Trump Campaign’s Ineptitude,1
2140,Timeline Of The White House Correspondents’ Dinner,1
2141,Pence Unveils Campaign To Educate Teens About Dangers Of Premarital Eye Contact,1
2142,Trump Boys Beg Father To Nominate G.I. Joe Action Figure Cobra Commander For VA Secretary,1
2143,"Trump Suffering Horrible Indigestion After Eating Fresh, Well-Prepared State Dinner Meal",1
2144,"Emmanuel Macron Amused By Little Differences In French, American Islamophobia",1
2145,Most Shocking Revelations Of The Comey Memos,1
2146,"DNC Files Lawsuit Alleging Nation Should Never, Ever Stop Focusing On 2016 Election",1
2147,Mike Pompeo Defects To North Korea After Learning About Kim Jong-Un’s Torture Program,1
2148,Nation’s Liberals Not Sure What To Think After Hearing Special Counsel Has Waterboarded Every Suspect In Trump Investigation,1
2149,Congress Not Sure What It Did To Make Trump Think It Wouldn’t Roll Over For Whatever He Wants In Syria,1
2150,"Hannity Claims Relationship With Cohen Never Went Past Payment For Legal Advice, Defense Strategy In Criminal Cases",1
2151,Biggest Revelations From James Comey’s New Book,1
2152,U.S. Won’t Rule Out Escalating Defense-Sector Profits From Syria Conflict,1
2153,Comey Suddenly Realizes Entire Book Just A Subconscious Defense Mechanism To Hide His True Feelings,1
2154,Nation Confused After James Comey Dedicates Entire Memoir To In-Depth Retelling Of Martha Stewart Insider Trading Controversy,1
2155,Mike Pompeo Can’t Believe Senate Just Expects He’ll Answer Questions Without Being Tortured First,1
2156,"‘Look, Just Tell Us Who To Kill,’ Snaps U.S. General As Trump Enters 20th Minute Of Rambling Answer On Syria",1
2157,Aides Trying To Talk Trump Out Of Sending Associates To Break Into Watergate Office Complex ,1
2158,Congress Reassures Nervous Zuckerberg They Won’t Actually Do Anything About This,1
2159,Mark Zuckerberg Apologizes To Congress For Not Realizing Scope Of His Genius,1
2160,Congress Demands To Know How Facebook Got People To Give Up Their Civil Liberties Without A Fight,1
2161,Blood Drains From Mueller’s Face After Realizing Russia Investigation Might Go All The Way To White House,1
2162,"FBI Raids Michael Cohen’s Office To Get Closer Look At His Innovative, Thorough Legal Work",1
2163,John Bolton Arrives In Office Excited To See So Many Familiar Wars,1
2164,"Study Reveals 93% Of Americans Don’t Know Their Congressperson Truly, Utterly, The Way Only Two Souls Entwined Can",1
2165,EPA Rolls Back Emissions Standards To Increase Consumer Choice Over Type Of Apocalyptic Hellscape Earth Will Become,1
2166,Man Who Never Missed ‘Ally McBeal’ Back In The Day Joins Trump Legal Team,1
2167,John Bolton Warns War With North Korea Won’t Be Cakewalk Like Iraq,1
2168,Key 2018 Election Primaries To Watch,1
2169,Rick Perry Apologizes For Trying To Outdo Fellow Cabinet Members By Using $72 Million Of Taxpayer Funds On Lampshade,1
2170,"Donald Trump Jr. Divorce Leaves Confused, Heartbroken Nation Wondering Why Bad Things Happen To Good People",1
2171,Subpoenaed Trump Organization Financial Documents Reveal Company’s Only Holding Is Single Dairy Queen In New Jersey,1
2172,Exhausted Mueller Trying To Find Trump Organization Russia Documents Amid Thousands Of Harassment Lawsuits,1
2173,Gina Haspel Recalls Having To Torture More Prisoners Than Male Colleagues To Prove Herself,1
2174,Secretary Of State Fired After Inappropriately Weighing In On International Politics,1
2175,Betsy DeVos Argues Issue Of Guns In Schools Should Be Fully Left Up To Individual Shooters,1
2176,Wilbur Ross Shakes Self Awake After Briefly Dying During Cabinet Meeting,1
2177,Dozens Of Other Countries That Interfered In 2016 Election Annoyed Russia Getting All The Credit,1
2178,"Huckabee Sanders Warns Stormy Daniels’ Disclosures Just Steamy, Sexy Distraction From Real Issues",1
2179,Idea Of Doing Nothing Until Next Mass Shooting Quickly Gaining Traction In Congress,1
2180,Marco Rubio Still Rock-Hard Days After Being Publicly Humiliated On National Stage,1
2181,"‘Oh God, What Happened Last Night?’ Says Groggy Mike Pence After Waking Up In Same Bed As Wife",1
2182,Veteran Congressman Can Still Remember When Inaction On Gun Violence Actually Presented A Moral Dilemma,1
2183,John Kelly Apologizes For Assuming Everyone Would Ignore Abuse Allegations Like They Do In Military,1
2184,Congress Confused By $500 Million In Trump’s Budget Allocated For ‘Laser Stuff’,1
2185,Trump Announces Plan To Replace Food Stamps With New Low-Income Foraging Program,1
2186,Frustrated Hope Hicks Wishing She Could Find One Nice Guy In This Autocratic Personality Cult,1
2187,Report: Russia Managed To Penetrate Voter Databases In Order To Ensure Election Was Fair And Free Like The Loyal Allies They Are,1
2188,Congress Puts Aside Partisan Differences For Good Of Military Contractors,1
2189,Scott Pruitt Orders EPA Employees To Stay In Office Over Weekend While It’s Being Fumigated,1
2190,Guantánamo Inmates Cheer After Learning Trump Saved Their Home,1
2191,"FBI Warns Republican Memo Could Undermine Faith In Massive, Unaccountable Government Secret Agencies",1
2192,Lawyers Confirm Trump Willing To Answer All Of Sean Hannity’s Questions About Russia Collusion,1
2193,"‘We Must Restore Rule Of Law,’ Says Trump As Aides Pass Out Revolvers To Audience",1
2194,Senator Dick Durbin Forced To Watch State Of The Union Address From Home After Getting Ripped Off By Ticket Scalper,1
2195,Stephen Miller Rewards Self After Day Of Speechwriting With Trip To See Children In Local ICE Detention Center,1
2196,Poll Finds 78% Of Americans Would Vote For Liberty Bell,1
2197,"Trump Insists He Never Thought About Firing Mueller, Feeding Him To Pack Of Rabid Dogs, Mounting Head In Oval Office As Trophy",1
2198,"Cory Booker, Kamala Harris, Elizabeth Warren Assure Dreamers They’ll Never Stop Fighting For The 2020 Nomination",1
